sym,hour,exec_vol,hidden,n_ep,n_iceberg,hidden_ask,hidden_bid,hidden_fraction,iceberg_rate,signed_hidden,ret,rv,trade_count,ofi_norm,spread,rv_next,ret_next,hour_next,contig
AVAXUSDT,480282,81245.7,782.0700000000004,907,20,480.7900000000017,301.27999999999867,0.009625986359893514,0.022050716648291068,0.002209470778145835,0.004229826539100312,0.0068026523737177505,12323,0.14502593105176634,0.00035105062195163765,0.007997440634224586,-0.007062176244286622,480283.0,True
AVAXUSDT,480283,68936.89,385.5100000000032,841,13,214.1500000000006,171.36000000000257,0.00559221630102552,0.015457788347205707,0.0006207126547193822,-0.007062176244286622,0.007997440634224586,11761,-0.13386658204996726,0.0003537476244704158,0.018636232401721412,-0.016434810786064347,480284.0,True
AVAXUSDT,480284,129626.82,1852.509999999999,1484,58,434.00999999999914,1418.5,0.014291101177981524,0.03908355795148248,-0.007594801754760325,-0.016434810786064347,0.018636232401721412,23272,-0.08233223908158072,0.0003571819083446582,0.007193296986602277,0.011105254735187309,480285.0,True
AVAXUSDT,480285,55965.68,1107.3000000000006,692,15,35.3,1072.0000000000007,0.019785339872579064,0.02167630057803468,-0.018523852475302735,0.011105254735187309,0.007193296986602277,9230,-0.035129208720177565,0.0003582375415143105,0.007794630470977878,-0.006074701546471051,480286.0,True
AVAXUSDT,480286,42808.47,138.76000000000025,659,5,138.76000000000025,0.0,0.003241414607903535,0.007587253414264037,0.003241414607903535,-0.006074701546471051,0.007794630470977878,7847,0.10392252150510485,0.00035663498663535397,0.005694225212528634,0.011049836186585171,480287.0,True
AVAXUSDT,480287,36825.72,173.14000000000073,511,4,171.81000000000023,1.3300000000004957,0.00470160529108462,0.007827788649706457,0.004629373166363067,0.011049836186585171,0.005694225212528634,6721,0.14975294165569955,0.00035626533998043956,0.027798216984942423,0.0002799160270203771,480936.0,False
AVAXUSDT,480936,497130.38,9281.750000000011,5956,198,3993.9300000000085,5287.820000000002,0.018670655372138013,0.03324378777703157,-0.0026027176210795928,0.0002799160270203771,0.027798216984942423,80338,-0.06865691653770328,0.0002842503053852754,0.01743978315860121,0.008085921652485784,480937.0,True
AVAXUSDT,480937,318032.8,5498.2699999999995,4198,69,2085.95,3412.3199999999997,0.0172883740293454,0.01643639828489757,-0.004170544673379601,0.008085921652485784,0.01743978315860121,50923,-0.07625697933388849,0.0002793865547969412,0.018337453822468205,-0.017372249724470823,480938.0,True
AVAXUSDT,480938,173994.6,2189.2199999999993,3291,60,1362.59,826.6299999999995,0.01258211461735019,0.018231540565177756,0.0030803254813655157,-0.017372249724470823,0.018337453822468205,33755,-0.13433327221161798,0.0002811044804806962,0.014301194459419025,0.01625596335016022,480939.0,True
AVAXUSDT,480939,130933.68000000001,1088.6299999999999,2539,38,523.3699999999999,565.26,0.008314361896801493,0.014966522252855455,-0.00031993296148095815,0.01625596335016022,0.014301194459419025,23917,0.02731871895590436,0.0002816392965211073,0.014910451401453655,-0.024206079131599445,480940.0,True
AVAXUSDT,480940,132101.44,1830.27,2535,68,982.0500000000003,848.2199999999997,0.013855034434143942,0.026824457593688362,0.0010130850958172796,-0.024206079131599445,0.014910451401453655,25614,-0.10003017686691325,0.00028141136947974467,0.014575446763426397,0.016674118116684955,480941.0,True
AVAXUSDT,480941,140683.94,1935.07,2755,65,702.4999999999999,1232.5700000000002,0.013754732771914122,0.023593466424682397,-0.0037678074697083423,0.016674118116684955,0.014575446763426397,31161,0.03320019039458252,0.0002838813898851966,0.01887643959564119,0.03984590854719938,480942.0,True
AVAXUSDT,480942,276053.13,5555.079999999999,4372,207,2483.3599999999988,3071.7200000000003,0.02012322772793773,0.04734675205855444,-0.002131328849631234,0.03984590854719938,0.01887643959564119,77903,0.16789645122776128,0.0002737323196858332,0.015303373172592274,-0.019037833618537725,480943.0,True
AVAXUSDT,480943,225873.95,14900.04,3087,160,11272.09,3627.95,0.06596617272598279,0.05183025591188856,0.03384250375043249,-0.019037833618537725,0.015303373172592274,52556,0.006284606891624401,0.00027257603157315204,0.014809874001748248,0.02762905972899521,480944.0,True
AVAXUSDT,480944,227778.76,10035.66,3004,103,7382.800000000001,2652.8599999999988,0.04405880513178665,0.034287616511318245,0.02076550069901163,0.02762905972899521,0.014809874001748248,58068,0.014344033285610736,0.00026948911911473986,0.02087985541239029,-0.052939825434967336,480945.0,True
AVAXUSDT,480945,301312.15,6252.5800000000045,4616,237,2479.3900000000017,3773.1900000000023,0.020751171169167935,0.05134315424610052,-0.00429388592527716,-0.052939825434967336,0.02087985541239029,86561,-0.21426686374198586,0.00027235125964919727,0.04512384012050418,-0.03233934700029284,480946.0,True
AVAXUSDT,480946,755158.96,24818.630000000016,11357,967,12428.710000000006,12389.920000000007,0.032865438026452094,0.08514572510346043,5.1366668548829845e-05,-0.03233934700029284,0.04512384012050418,179208,-0.07863807769107503,0.0002870496479057948,0.020337833982517668,0.0014532773957287581,480947.0,True
AVAXUSDT,480947,322433.55,4143.690000000005,5236,181,2108.410000000002,2035.2800000000027,0.012851299128145956,0.034568372803666925,0.0002268064225946693,0.0014532773957287581,0.020337833982517668,72900,-0.04046800397866647,0.0002887682382231771,0.02395669618382151,-0.016693900645443183,480948.0,True
AVAXUSDT,480948,356082.22,6132.560000000005,5294,193,3771.9100000000017,2360.650000000003,0.017222314554206062,0.03645636569701549,0.003963298139401622,-0.016693900645443183,0.02395669618382151,71124,-0.09451744976749384,0.00029146122246686716,0.025546735008820487,-0.004143243571334221,480949.0,True
AVAXUSDT,480949,428615.17,8264.870000000006,6865,240,3118.010000000003,5146.860000000004,0.01928272860710928,0.03495994173343044,-0.0047335002165229045,-0.004143243571334221,0.025546735008820487,91784,-0.12444816469217088,0.000299478842581681,0.0226091823461072,0.02373737826824618,480950.0,True
AVAXUSDT,480950,376774.89999999997,3947.2900000000022,6551,146,2142.0000000000014,1805.290000000001,0.010476520596249917,0.02228667379026103,0.0008936635641068455,0.02373737826824618,0.0226091823461072,81896,0.023841101621917004,0.00029522314559298076,0.021036577760322715,-0.018418880596267062,480951.0,True
AVAXUSDT,480951,228323.53,2093.35,4307,39,1448.7300000000002,644.6199999999999,0.009168349841122376,0.009055026700719759,0.0035218008411134864,-0.018418880596267062,0.021036577760322715,46955,-0.11540055983667115,0.000292924814222746,0.022061092221284287,-0.013363227812166922,480952.0,True
AVAXUSDT,480952,289817.01,4380.460000000005,4495,82,3525.620000000002,854.8400000000023,0.015114571777550271,0.01824249165739711,0.00921540112500643,-0.013363227812166922,0.022061092221284287,55587,-0.04478714421289416,0.0002982960872324532,0.018034682507869156,0.005959493203981925,480953.0,True
AVAXUSDT,480953,162865.22,1988.190000000001,2562,31,1112.7299999999998,875.460000000001,0.012207578757453562,0.01209992193598751,0.001456848798042939,0.005959493203981925,0.018034682507869156,27976,-0.0002369488316129085,0.0002959002948240672,0.012272865649866599,0.017084362510881412,480954.0,True
AVAXUSDT,480954,132605.91,549.6000000000012,2639,27,284.57000000000073,265.03000000000037,0.004144611654186462,0.010231148162182645,0.00014735391507060552,0.017084362510881412,0.012272865649866599,29429,0.04149151568348174,0.000293386862629614,0.014960140011901112,-0.00029201343469287266,480955.0,True
AVAXUSDT,480955,159322.38,2907.870000000002,2626,32,2681.3400000000015,226.53000000000057,0.01825148481964682,0.012185833968012186,0.01540781652897729,-0.00029201343469287266,0.014960140011901112,37290,0.0571272307192156,0.00029137402541264714,0.016289448194290974,-0.0023384985810337433,480956.0,True
AVAXUSDT,480956,153755.32,468.6900000000018,2627,26,45.210000000000264,423.48000000000155,0.0030482847682929072,0.0098972211648268,-0.0024602075557450713,-0.0023384985810337433,0.016289448194290974,30799,-0.07885448271866714,0.0002921586537577765,0.01174309502405031,0.006126933827502956,480957.0,True
AVAXUSDT,480957,120440.63,767.8700000000006,2111,20,356.31000000000034,411.5600000000002,0.006375506338683222,0.009474182851729039,-0.00045873224010867285,0.006126933827502956,0.01174309502405031,23189,-0.1446235063590728,0.0002934320236411567,0.013659844955843436,0.020720165736165974,480958.0,True
AVAXUSDT,480958,106126.14,1948.2100000000007,1748,69,848.1500000000005,1100.0600000000002,0.018357494204538118,0.039473684210526314,-0.002373684749110819,0.020720165736165974,0.013659844955843436,22232,0.10695279790239445,0.00028894517123438917,0.014251246494318791,-0.03330262873719425,480959.0,True
AVAXUSDT,480959,94301.7,1130.36,2293,38,186.4200000000002,943.9399999999996,0.011986634387291003,0.016572176188399478,-0.008032941081655998,-0.03330262873719425,0.014251246494318791,22778,-0.14337142565938568,0.0002911096544054921,0.015996393053136014,0.020663503242312142,481752.0,False
AVAXUSDT,481752,155310.91,2435.1600000000017,3570,97,1308.5400000000016,1126.6200000000001,0.01567925910678137,0.027170868347338936,0.0011713278867531035,0.020663503242312142,0.015996393053136014,44266,0.14182084397821926,0.00019634869671155937,0.012284293987917957,-0.009888592454179168,481753.0,True
AVAXUSDT,481753,113820.18000000001,1069.9700000000025,2135,64,411.39000000000163,658.580000000001,0.009400529853317772,0.029976580796252927,-0.002171758997393953,-0.009888592454179168,0.012284293987917957,25174,0.023170604992069636,0.00019418990522863654,0.012863264420099023,-0.024054787600578553,481754.0,True
AVAXUSDT,481754,106759.33000000002,891.5400000000035,1812,42,465.98000000000224,425.56000000000125,0.008350932888020217,0.023178807947019868,0.000378608595614088,-0.024054787600578553,0.012863264420099023,23554,-0.2061292526937673,0.00019821569039292174,0.010849129015756916,-0.002598702112148299,481755.0,True
AVAXUSDT,481755,63606.600000000006,829.94,1673,32,360.5400000000002,469.3999999999999,0.01304801702967931,0.019127316198445904,-0.0017114576160335519,-0.002598702112148299,0.010849129015756916,17499,-0.0707082851105238,0.0001998174745101316,0.008039732156993462,0.0051906684720619545,481756.0,True
AVAXUSDT,481756,41283.8,22.099999999999987,1112,9,15.289999999999992,6.809999999999995,0.0005353189386635916,0.008093525179856115,0.00020540744795779448,0.0051906684720619545,0.008039732156993462,13180,0.13323420792128085,0.0001995779868912583,0.009470121639329485,0.003974568030334691,481757.0,True
AVAXUSDT,481757,33905.76,98.09000000000016,1253,14,63.52000000000003,34.57000000000013,0.002893018767312697,0.0111731843575419,0.0008538372241176692,0.003974568030334691,0.009470121639329485,11823,0.09480442506511685,0.00019848611542813084,0.008990959664284317,-0.008963310681827874,481758.0,True
AVAXUSDT,481758,47473.83,328.07000000000016,1190,16,281.52000000000015,46.55000000000002,0.006910544188240135,0.013445378151260505,0.0049494637361257796,-0.008963310681827874,0.008990959664284317,13196,0.1177222464940087,0.00019856852318438038,0.00882537841218804,-0.0024038473113945358,481759.0,True
AVAXUSDT,481759,49589.8,475.1800000000004,1230,9,160.3200000000001,314.8600000000003,0.009582212471113018,0.007317073170731708,-0.0031163666721785565,-0.0024038473113945358,0.00882537841218804,12150,-0.08527455245741285,0.0002001725222987736,0.011425543906062836,-0.01190610371545553,481760.0,True
AVAXUSDT,481760,67240.22,271.1000000000006,1816,21,78.68000000000022,192.42000000000039,0.004031813102336676,0.011563876651982379,-0.0016915471127250947,-0.01190610371545553,0.011425543906062836,18971,-0.09612153169784655,0.00020250923580362657,0.011644858726211854,-0.0073335020046059185,481761.0,True
AVAXUSDT,481761,73965.64,63.300000000000075,1830,12,51.870000000000005,11.43000000000007,0.0008558027754508726,0.006557377049180328,0.000546740351330698,-0.0073335020046059185,0.011644858726211854,17133,0.007053321093147974,0.0002035294486412828,0.011868267510710186,0.0030621642790773507,481762.0,True
AVAXUSDT,481762,73804.63,1125.7299999999998,1784,25,913.8399999999998,211.89000000000004,0.015252837118755283,0.014013452914798207,0.009510920927318513,0.0030621642790773507,0.011868267510710186,18476,-0.10523584715160252,0.0002044631274870281,0.009920101420367897,-0.009626290412531269,481763.0,True
AVAXUSDT,481763,83087.51000000001,240.7900000000003,1748,20,22.94999999999999,217.84000000000032,0.0028980288373065973,0.011441647597254004,-0.002345599236275107,-0.009626290412531269,0.009920101420367897,18713,-0.10538941214967075,0.00020458852071755307,0.009134148996387124,0.0022612816707323624,481764.0,True
AVAXUSDT,481764,63239.670000000006,336.45000000000067,1748,11,12.280000000000285,324.1700000000004,0.005320236490797638,0.006292906178489702,-0.004931872667899755,0.0022612816707323624,0.009134148996387124,14393,-0.057454778023145,0.00020536024353981567,0.0103695713049453,-0.003084835351210291,481765.0,True
AVAXUSDT,481765,81435.71,973.8599999999988,1554,30,211.7500000000004,762.1099999999983,0.011958635836784609,0.019305019305019305,-0.006758214547401844,-0.003084835351210291,0.0103695713049453,16342,-0.12219117840635844,0.00020547462488957103,0.012411929886602358,0.009840177801511363,481766.0,True
AVAXUSDT,481766,103256.38000000002,503.65000000000157,2217,37,183.2700000000009,320.3800000000007,0.0048776647021714446,0.016689219666215605,-0.0013278598378134094,0.009840177801511363,0.012411929886602358,29508,0.19216182877035334,0.00020434371240913413,0.011863242113854719,-0.001020095977472657,481767.0,True
AVAXUSDT,481767,96813.05,679.7500000000016,2716,46,451.51000000000033,228.24000000000126,0.007021264178744514,0.016936671575846832,0.002306197356658003,-0.001020095977472657,0.011863242113854719,33012,-0.039231871603915204,0.0002037303629796017,0.012682170622661103,0.009141759958094742,481768.0,True
AVAXUSDT,481768,123953.16,1175.5599999999988,2835,44,390.29000000000093,785.2699999999979,0.009483905049294417,0.015520282186948854,-0.0031865262652440406,0.009141759958094742,0.012682170622661103,30457,-0.009942180438096717,0.00020275256785561735,0.011991085467471156,0.009459665992451072,481769.0,True
AVAXUSDT,481769,127685.14000000001,1422.6300000000022,2409,42,796.8000000000011,625.8300000000012,0.01114170372527298,0.017434620174346202,0.0013389968480278904,0.009459665992451072,0.011991085467471156,28127,0.14245289815301077,0.00020048942937598264,0.01065048361470143,0.017864706946293385,481770.0,True
AVAXUSDT,481770,99933.04000000001,481.58000000000084,2138,38,162.35000000000025,319.2300000000006,0.00481902682035892,0.01777362020579981,-0.0015698511723450054,0.017864706946293385,0.01065048361470143,23275,0.02780080410122149,0.00019927408491390676,0.01133810146356741,-0.01586076072254272,481771.0,True
AVAXUSDT,481771,107159.07,216.42000000000036,2368,22,82.38000000000017,134.0400000000002,0.0020196143919502135,0.009290540540540541,-0.0004820870505875053,-0.01586076072254272,0.01133810146356741,25509,-0.19411680396833425,0.00019988734086898312,0.010086792101684826,-0.006615239118719085,481772.0,True
AVAXUSDT,481772,72733.92000000001,1252.6000000000015,1598,21,493.5300000000004,759.070000000001,0.01722167593881921,0.013141426783479349,-0.003650841313103989,-0.006615239118719085,0.010086792101684826,16017,-0.13009377551335005,0.0002004695268830575,0.007896386969578895,0.003212209146298939,481773.0,True
AVAXUSDT,481773,44157.380000000005,110.60000000000056,1242,10,16.360000000000568,94.24,0.00250467758730252,0.008051529790660225,-0.0017636915958328919,0.003212209146298939,0.007896386969578895,11623,0.14957020415076938,0.00020044080482276139,0.0060272296820392665,-0.0042181442477229325,481774.0,True
AVAXUSDT,481774,41976.61,733.2799999999979,657,25,175.34999999999985,557.929999999998,0.017468776063622047,0.0380517503805175,-0.009114123317723802,-0.0042181442477229325,0.0060272296820392665,8685,-0.20862501148504922,0.00020047203817745747,0.008347751141395153,-0.013989077595237376,481775.0,True
AVAXUSDT,481775,73712.79000000001,533.150000000001,1327,20,228.90000000000043,304.2500000000006,0.0072328017973543116,0.015071590052750565,-0.0010222106638481624,-0.013989077595237376,0.008347751141395153,14525,-0.36312088562559103,0.0002030873717138312,,,,False
BTCUSDT,473688,1182.03276,18.054200000000012,4254,257,13.257250000000003,4.79695000000001,0.015273857553660368,0.06041372825575929,0.007157415840149805,0.01303164060337103,0.006975573606946073,66715,0.10871640719814865,7.693389276882983e-07,0.004302096413986396,-0.00010833193198322988,473689.0,True
BTCUSDT,473689,915.8049900000001,25.429000000000027,2663,162,21.17233000000002,4.256670000000004,0.027766828394328823,0.06083364626361247,0.018470810035660555,-0.00010833193198322988,0.004302096413986396,47611,0.17037667434312725,4.3139067968295533e-07,0.003996439781263765,0.0029418423767850754,473690.0,True
BTCUSDT,473690,556.9371,9.682430000000002,2040,111,8.134549999999999,1.5478800000000021,0.01738514097911596,0.054411764705882354,0.011826595857952357,0.0029418423767850754,0.003996439781263765,36777,0.13507993878899058,3.783491356109906e-07,0.004106786841816307,0.003914055019418328,473691.0,True
BTCUSDT,473691,698.1197,15.166349999999998,2164,131,11.190639999999997,3.9757100000000007,0.021724569583124496,0.060536044362292055,0.010334803616056095,0.003914055019418328,0.004106786841816307,48818,0.14514827492223423,4.318494854749058e-07,0.003614143961159223,0.0006054645116915225,473692.0,True
BTCUSDT,473692,542.42256,13.331130000000005,1692,122,8.632510000000005,4.698620000000002,0.02457701980537094,0.07210401891252956,0.007252445399763615,0.0006054645116915225,0.003614143961159223,36551,-0.03597083580310312,5.250018423997213e-07,0.004758701906699207,0.003470932956137318,473693.0,True
BTCUSDT,473693,719.43243,13.939139999999998,2182,128,8.951059999999998,4.988079999999999,0.019375189967458097,0.05866177818515124,0.005508481178698046,0.003470932956137318,0.004758701906699207,53387,0.13934808749593694,4.724859469967704e-07,0.003087739319133752,-0.002078675362122695,473694.0,True
BTCUSDT,473694,640.94769,18.405549999999998,1585,112,15.909639999999998,2.4959100000000025,0.028716149987216583,0.07066246056782334,0.020927963715728498,-0.002078675362122695,0.003087739319133752,42801,0.019299715451749473,3.515828205833366e-07,0.0034246738301280753,0.0014921657055086968,473695.0,True
BTCUSDT,473695,690.45207,17.34192,1756,117,5.701859999999997,11.64006,0.025116761544360346,0.06662870159453303,-0.008600452164623103,0.0014921657055086968,0.0034246738301280753,43610,-0.181373849356096,3.0478614481036114e-07,0.004023462871397574,-0.0008042605160110128,473696.0,True
BTCUSDT,473696,629.2367,12.280560000000001,1967,90,3.040060000000001,9.2405,0.019516598443797065,0.045754956786985254,-0.009853907122709149,-0.0008042605160110128,0.004023462871397574,42019,0.02749263922690182,3.441970686366221e-07,0.0035902876954253815,0.0016492786068571519,473697.0,True
BTCUSDT,473697,615.64601,11.709920000000018,1841,98,4.050680000000003,7.659240000000014,0.019020540716247016,0.053231939163498096,-0.005861420266493744,0.0016492786068571519,0.0035902876954253815,42836,-0.04929866749245788,3.578369616533091e-07,0.0031646740171454996,-0.004351586257202555,473698.0,True
BTCUSDT,473698,592.72745,14.401429999999998,1958,116,5.010749999999998,9.39068,0.02429688383758842,0.059244126659857,-0.007389450243952767,-0.004351586257202555,0.0031646740171454996,47595,-0.0885087706134168,3.4344144618646516e-07,0.003066496177701227,0.003113653838186181,473699.0,True
BTCUSDT,473699,594.49539,7.047540000000001,2053,116,2.5959400000000006,4.451599999999999,0.011854658788859574,0.0565026790063322,-0.003121403515004546,0.003113653838186181,0.003066496177701227,44356,-0.013613521541795726,2.95060750057469e-07,0.003332933159275958,-0.000801529626581754,473700.0,True
BTCUSDT,473700,817.93218,15.774019999999993,2464,164,7.257119999999998,8.516899999999994,0.019285241962237007,0.06655844155844155,-0.0015402010469865565,-0.000801529626581754,0.003332933159275958,71164,-0.0037745902264820505,3.729431785470158e-07,0.0045545529948993755,0.004414368729543483,473701.0,True
BTCUSDT,473701,1035.39894,20.039349999999992,2602,167,10.198189999999995,9.841159999999999,0.01935423074703939,0.06418139892390469,0.00034482360972862926,0.004414368729543483,0.0045545529948993755,71435,0.04041834927914135,4.2388910381232815e-07,0.0067428602954569174,-0.01536862911273218,473702.0,True
BTCUSDT,473702,1781.69228,43.15052000000001,5897,411,21.428280000000008,21.72224,0.02421883985488224,0.06969645582499576,-0.0001649892090232278,-0.01536862911273218,0.0067428602954569174,141425,-0.03557780565396564,1.4102622821470757e-06,0.005015676610409586,0.0018935113022706673,473703.0,True
BTCUSDT,473703,1261.14872,33.09817,3668,265,11.415999999999999,21.682170000000006,0.02624446227087318,0.0722464558342421,-0.008140332569183442,0.0018935113022706673,0.005015676610409586,91983,0.050092916080285634,4.611222235331831e-07,0.003394625757564297,0.005745662115126393,473704.0,True
BTCUSDT,473704,751.05477,18.803239999999995,2613,164,8.220310000000001,10.582929999999994,0.025035777350831546,0.06276310753922694,-0.003145735962771387,0.005745662115126393,0.003394625757564297,57874,0.12006609421484674,3.5545835522123526e-07,0.0037305114493262717,0.004083124050588083,473705.0,True
BTCUSDT,473705,858.76145,10.70167,2584,153,2.108530000000001,8.59314,0.0124617494183047,0.05921052631578947,-0.007551119114627233,0.004083124050588083,0.0037305114493262717,60358,-0.02978137030211348,3.3117576200351827e-07,0.0074070417131915246,0.007449365869860003,473706.0,True
BTCUSDT,473706,4190.347919999997,157.99063000000095,5460,543,71.54373000000001,86.44690000000095,0.03770346353483723,0.09945054945054944,-0.0035565471613633816,0.007449365869860003,0.0074070417131915246,302218,-0.11374546584979575,9.35286789837248e-07,0.005795123472325993,-0.0005383189626773088,473707.0,True
BTCUSDT,473707,1148.77256,16.721669999999968,3294,199,9.840800000000002,6.880869999999963,0.01455611892401048,0.060412871888281726,0.002576602282352599,-0.0005383189626773088,0.005795123472325993,84396,-0.021989939585272473,5.403980975568704e-07,0.004946819507232729,-0.0007601858458432531,473708.0,True
BTCUSDT,473708,800.83714,28.61294000000001,2513,185,13.998370000000007,14.614570000000002,0.03572878750353663,0.07361719060883407,-0.0007694448336899006,-0.0007601858458432531,0.004946819507232729,51410,-0.05437458390573677,3.1014315745715444e-07,0.003112020993658324,-0.005695660116607826,473709.0,True
BTCUSDT,473709,567.35975,10.546560000000005,2135,134,3.9545500000000016,6.592010000000004,0.018588840678246926,0.06276346604215456,-0.0046486554606667155,-0.005695660116607826,0.003112020993658324,42115,-0.031120180092570275,3.3292377883566697e-07,0.0065077205325484435,-0.0020622429505898765,473710.0,True
BTCUSDT,473710,967.77717,48.74451,3587,247,22.062600000000003,26.681909999999995,0.05036749316994118,0.06885977139671035,-0.00477311321572092,-0.0020622429505898765,0.0065077205325484435,77507,-0.056641161300945805,8.147273844303417e-07,0.003994456971956415,-0.002745860825735136,473711.0,True
BTCUSDT,473711,774.90213,19.11575,2822,177,10.32986,8.78589,0.024668599117155604,0.0627214741318214,0.0019924709717858173,-0.002745860825735136,0.003994456971956415,52444,-0.02700303001987451,5.391412477993461e-07,0.006737127385896131,0.0101047409909647,474432.0,False
BTCUSDT,474432,2184.4463100000003,44.33933000000016,4527,279,23.81826000000015,20.521070000000005,0.02029774309261927,0.061630218687872766,0.0015093939296682215,0.0101047409909647,0.006737127385896131,103039,0.1506761478861757,5.539355843581712e-07,0.006070920085369975,-0.008054723414064213,474433.0,True
BTCUSDT,474433,1585.49061,53.768290000000015,3585,169,9.268230000000003,44.50006000000001,0.033912714248115296,0.04714086471408647,-0.022221405650582823,-0.008054723414064213,0.006070920085369975,78896,-0.08219469688721551,3.6855809249164214e-07,0.004282095641624728,0.0028282868902689273,474434.0,True
BTCUSDT,474434,1144.7007,18.002119999999994,2185,147,6.513129999999999,11.488989999999994,0.015726486408193855,0.06727688787185354,-0.004346865516898867,0.0028282868902689273,0.004282095641624728,54076,0.03928395638637393,2.859631193301259e-07,0.0032426172933288392,0.005649310941349128,474435.0,True
BTCUSDT,474435,891.3122999999999,15.313269999999994,1801,103,9.167860000000001,6.145409999999993,0.0171805886668455,0.05719044975013881,0.003391011208978052,0.005649310941349128,0.0032426172933288392,53069,0.03631926926071223,2.452111118531426e-07,0.003770460251559135,-0.0038919179949683524,474436.0,True
BTCUSDT,474436,1013.894,37.90437999999998,1726,150,9.906309999999998,27.99806999999998,0.03738495345667297,0.08690614136732329,-0.017843837718735867,-0.0038919179949683524,0.003770460251559135,52522,-0.14804571653505258,3.074195990212114e-07,0.0036552111721576473,-0.003541745980498945,474437.0,True
BTCUSDT,474437,932.08415,22.78143,1860,140,10.546260000000002,12.235169999999998,0.024441387615056,0.07526881720430108,-0.0018119715907624824,-0.003541745980498945,0.0036552111721576473,54056,-0.18718433675633298,2.4278107315167743e-07,0.0035890228252018212,0.00036235869153422584,474438.0,True
BTCUSDT,474438,843.0316300000001,13.658030000000007,1712,138,9.113150000000003,4.544880000000004,0.01620108844551895,0.08060747663551401,0.005418859550975565,0.00036235869153422584,0.0035890228252018212,49965,-0.010936007984381272,2.532086396426582e-07,0.0044330024232724745,-0.0038145183991016296,474439.0,True
BTCUSDT,474439,1251.34015,18.079369999999987,1930,135,11.789549999999982,6.289820000000005,0.014448006003803191,0.06994818652849741,0.004395071955455099,-0.0038145183991016296,0.0044330024232724745,62762,-0.08374288127263105,3.1139212908145337e-07,0.004276369588898571,0.003035564459088036,474440.0,True
BTCUSDT,474440,985.5213699999999,16.215979999999977,2002,159,7.106629999999985,9.10934999999999,0.01645421448344644,0.07942057942057942,-0.002032142641412236,0.003035564459088036,0.004276369588898571,67356,0.07788641908923885,2.4225991189810966e-07,0.004630662663282474,0.004456875773277247,474441.0,True
BTCUSDT,474441,1159.00206,18.048330000000004,2792,175,4.163800000000002,13.88453,0.015572301916357252,0.06267908309455587,-0.00838715506683396,0.004456875773277247,0.004630662663282474,75073,0.03282684035148687,3.4092375641297767e-07,0.004721130189043768,0.0023110949496416566,474442.0,True
BTCUSDT,474442,1029.26782,30.19653000000002,2319,187,6.321450000000025,23.875079999999997,0.029337874373649434,0.08063820612332902,-0.017054482476679362,0.0023110949496416566,0.004721130189043768,73824,0.02597460851567051,4.086967948625818e-07,0.005060470684118004,0.0008275925035459153,474443.0,True
BTCUSDT,474443,1237.6814300000003,21.72742000000001,2815,215,4.6110100000000065,17.116410000000002,0.017554937379968612,0.0763765541740675,-0.010103892404687684,0.0008275925035459153,0.005060470684118004,79075,-0.08250821716423173,2.8483001043772897e-07,0.005221738971030689,3.70717378288532e-05,474444.0,True
BTCUSDT,474444,1341.5512,43.40805,3653,270,6.820000000000002,36.588049999999996,0.03235661076520971,0.07391185327128387,-0.02218927611558917,3.70717378288532e-05,0.005221738971030689,96073,-0.038908222081104164,3.185141754301386e-07,0.00369236614578744,-0.002184799730699183,474445.0,True
BTCUSDT,474445,1190.26806,27.709190000000003,2349,139,7.023120000000001,20.68607,0.023279789596303207,0.05917411664538101,-0.011478884848846568,-0.002184799730699183,0.00369236614578744,76772,-0.11588609480008398,2.930074818460948e-07,0.007165534806567819,0.007699269893869598,474446.0,True
BTCUSDT,474446,2407.22453,59.26529000000001,5563,418,39.523450000000004,19.741840000000003,0.02461975991911316,0.075139313320151,0.008217600707151319,0.007699269893869598,0.007165534806567819,144877,0.11730809508033452,7.664978372956922e-07,0.008826538198349072,-0.01287352503679351,474447.0,True
BTCUSDT,474447,2988.47478,77.28548000000002,6859,479,30.54053,46.74495000000002,0.025861178590906503,0.06983525295232541,-0.005422304417104707,-0.01287352503679351,0.008826538198349072,153553,-0.03937300230994118,6.472338947133003e-07,0.005617796025322213,0.0060852153683530474,474448.0,True
BTCUSDT,474448,2194.20971,45.301929999999984,4412,251,14.5835,30.718429999999987,0.020646125934790427,0.056890299184043515,-0.00735341290600705,0.0060852153683530474,0.005617796025322213,92715,0.05574226760040846,4.2048082228270173e-07,0.005454909967713752,-0.0074847016299841584,474449.0,True
BTCUSDT,474449,1358.71785,29.290439999999972,2525,204,8.906679999999998,20.383759999999974,0.02155741164363151,0.0807920792079208,-0.008446992876409164,-0.0074847016299841584,0.005454909967713752,72235,-0.09522528122715947,3.335639306233564e-07,0.004782179952926093,0.001971814997919097,474450.0,True
BTCUSDT,474450,1032.15775,13.713860000000004,2382,165,8.760780000000002,4.95308,0.013286593061961704,0.06926952141057935,0.0036890678774635,0.001971814997919097,0.004782179952926093,62480,0.06634020028108832,3.5199898943710104e-07,0.0048443628502575905,0.00046220432273180734,474451.0,True
BTCUSDT,474451,1230.66521,22.364990000000002,2199,146,15.661000000000001,6.703990000000003,0.018173090307801912,0.06639381537062301,0.0072781857545156405,0.00046220432273180734,0.0048443628502575905,59991,-0.031663978857832065,6.279338429244017e-07,0.004762421166895038,-0.006095419873963337,474452.0,True
