pair,z_entry,rev_24,rev_48,rev_72
BTCUSDT_ETHUSDT,-2.001062782913443,1.4323390293877853,2.12029546113381,2.493159577942401
BTCUSDT_ETHUSDT,2.202843841795647,0.6383678042368823,0.31278468497135514,0.6847650698453063
BTCUSDT_ETHUSDT,2.1627192340098467,-0.25439449372814904,1.8020136873421084,1.9539546751903827
BTCUSDT_ETHUSDT,2.4026615700952902,5.872815466011952,5.435054103282182,4.256332138780486
BTCUSDT_ETHUSDT,-2.012367003799138,0.8792850849833096,2.134382835277435,1.7507321549631825
BTCUSDT_ETHUSDT,2.539914748556964,1.2830795205915433,1.334484025459428,3.2907913784331466
BTCUSDT_ETHUSDT,3.214328258722655,-0.33914889392536507,0.1826496631908765,1.2189122002753925
BTCUSDT_ETHUSDT,2.00042499632387,0.5943743926154339,1.058790087510752,1.3598870951740896
BTCUSDT_ETHUSDT,2.04522059692273,-0.4113303550156413,0.078879504883542,0.8147974147862207
BTCUSDT_ETHUSDT,-2.1292955961669278,-1.291238730921906,-0.20176234901355317,0.6869995888382465
BTCUSDT_ETHUSDT,2.012826382022211,-0.23970417902015484,0.3926729612771578,0.45850710942285344
BTCUSDT_ETHUSDT,2.091268537105888,-0.13701045654065425,-0.9036709475366278,-0.11016593304496913
BTCUSDT_ETHUSDT,2.2014344701508572,0.09452073386723558,0.5248874088837778,1.1573248375198195
BTCUSDT_ETHUSDT,2.4867195723190223,0.6965937872410921,0.2238136852321535,1.0562218059617494
BTCUSDT_ETHUSDT,2.2508671853710807,3.5330721643709104,3.8696228277389926,5.3035396032995745
BTCUSDT_ETHUSDT,-3.0526724179284934,0.7480580079859136,2.4031867971371383,2.9514376705347245
BTCUSDT_ETHUSDT,-2.5861873995826445,0.454670328602246,1.1779220505932442,1.6830124340163763
BTCUSDT_ETHUSDT,2.1629168227858964,-0.8456142693617035,-1.0837887761689458,0.6433056110335558
BTCUSDT_ETHUSDT,2.6489888823137413,0.26809634458915044,0.7644266792893588,0.8504379400892466
BTCUSDT_ETHUSDT,-2.6298498879376475,-0.05391873430957839,0.7818528242723584,1.6363379677383587
BTCUSDT_ETHUSDT,2.03142764700481,2.318207996133726,4.919375691952542,4.379818756583376
BTCUSDT_ETHUSDT,-2.348391109578566,-0.10110825544280866,0.3370614942696091,0.9817956770097362
BTCUSDT_ETHUSDT,2.0153245143612337,-2.4788531135406173,-1.004014033665639,0.03762402367898776
BTCUSDT_ETHUSDT,2.1386147427962827,0.010666234807739983,0.4255535914640325,0.5542151377646154
BTCUSDT_ETHUSDT,-2.3377985344921233,0.09991672556519315,2.366651689026288,4.150740789522368
BTCUSDT_ETHUSDT,2.4383113486865353,0.7683332211427096,0.45554658707336504,0.32420257254930096
BTCUSDT_ETHUSDT,2.1141087761372344,2.308667528442677,1.7485431875239432,2.7983168848095152
BTCUSDT_ETHUSDT,-2.044809622210713,-1.2040190059717117,-0.45593613673862876,0.3965389304404896
BTCUSDT_ETHUSDT,-2.216468104642504,0.8752499023985569,0.8730630466306912,0.8130579158146294
BTCUSDT_ETHUSDT,-2.039830935673384,1.2805621288944833,2.0671510359710155,4.16808353609658
BTCUSDT_ETHUSDT,2.128252600423196,-0.046903245198465005,0.5124372781531941,0.919055129544168
BTCUSDT_ETHUSDT,-2.2465246204951455,1.0982794979926325,1.6597353045259062,2.1205194280849637
BTCUSDT_ETHUSDT,2.0672928796842562,0.4928782332031978,0.5645503079376541,-0.08279028365642471
BTCUSDT_ETHUSDT,2.150083163340681,0.3397765069852763,0.5036309021283063,1.6861517633503555
BTCUSDT_ETHUSDT,2.164560647271674,0.35726591388075457,0.5469668793694353,1.0884319672490548
BTCUSDT_ETHUSDT,2.101734489466252,1.7180058091157488,0.29892601651037487,-0.31785271361859824
BTCUSDT_ETHUSDT,2.41958720308485,0.6994638909330164,0.3332021680903976,3.758801233675904
BTCUSDT_ETHUSDT,-2.0331972774661162,1.0795559696214934,1.7452508732668188,2.059014986413353
BTCUSDT_ETHUSDT,2.363943454804802,0.4161456346648713,1.084781920362518,2.077816044190794
BTCUSDT_ETHUSDT,-2.0564918474155447,1.487990983198276,1.4497523361826854,-0.39400440088317845
BTCUSDT_ETHUSDT,-2.450496248298723,-0.5206940028612381,1.1505061568024482,2.557613080798651
BTCUSDT_ETHUSDT,2.0049245054907905,-0.042772774953910186,0.30152415659802423,-0.5202231173111587
BTCUSDT_ETHUSDT,2.525147622801949,0.07771368894607145,1.6792362147098796,1.992250505705342
BTCUSDT_ETHUSDT,-2.776294444105661,-0.48343478515600324,0.6402271670490118,0.6347797635951724
BTCUSDT_ETHUSDT,-2.1415146805104888,0.9050150036027267,1.0952803592739646,0.9085845523294795
BTCUSDT_ETHUSDT,2.2783616857615776,-0.2512766645986346,0.847556671491124,0.5900989995800063
BTCUSDT_ETHUSDT,-2.3002308695754117,2.255711273364726,1.5592368288327276,0.06848584229099419
BTCUSDT_ETHUSDT,-2.2317450272844175,1.1613088512084748,0.6799543750269099,1.2402082177993956
BTCUSDT_ETHUSDT,-2.5556238325431817,1.1474809250565918,0.7768907473429834,0.7250047697193167
BTCUSDT_ETHUSDT,-2.1040667649295637,1.1850447137719347,2.060696548784477,1.9454731705240451
BTCUSDT_ETHUSDT,2.0013076139254884,-0.9303672947280566,-0.09500779928734593,0.048092612281334324
BTCUSDT_ETHUSDT,2.007360734423353,1.280934225162984,0.8912895662321569,1.992471100435309
BTCUSDT_ETHUSDT,2.406755680403959,0.23955175893444114,0.2852893445614928,0.12406482018234133
BTCUSDT_ETHUSDT,2.2826908602216176,0.6321219555082525,0.6374703334372867,-1.1349635649836194
BTCUSDT_ETHUSDT,3.417654425205237,1.0077138033822783,1.3604812740008208,2.1562019070293443
BTCUSDT_ETHUSDT,2.356897857097574,0.21989205401583467,0.09971052546850956,0.04267998081176927
BTCUSDT_ETHUSDT,2.3142178762858046,0.8935851915243291,1.0181982893238106,1.2059176634484903
BTCUSDT_ETHUSDT,2.3094648093948114,0.6883343791662953,0.8583024837360365,1.5764763705939444
BTCUSDT_ETHUSDT,2.1226835615986577,-0.6939509852016599,1.376413817790977,1.498126713537598
BTCUSDT_ETHUSDT,2.3181616731284573,1.6058439970004525,1.0229536990246568,-0.22657629880540364
BTCUSDT_ETHUSDT,2.544737971933861,0.4673593549267947,0.014559320772028261,0.08235329364570898
BTCUSDT_ETHUSDT,2.462384678288152,0.9024664194093797,0.7448642795608538,0.26113678686825814
BTCUSDT_ETHUSDT,2.201247891419894,0.5878245665937336,0.19069018198128695,0.37309658737036444
BTCUSDT_ETHUSDT,-2.096273579680531,0.9553800243612209,0.28103845890308765,1.1448608030841054
BTCUSDT_ETHUSDT,2.0391313030305183,-0.9000963716385382,-0.047494709130916135,0.5578042855613006
BTCUSDT_ETHUSDT,-2.1602445218112503,1.760274417497269,4.670111611014007,3.3213857756227787
BTCUSDT_ETHUSDT,2.005582077518581,0.7422960540240509,1.2840355829918075,3.392170916341165
BTCUSDT_ETHUSDT,3.0398802797563538,0.24922700149396393,1.17747809426938,1.248984271349597
BTCUSDT_ETHUSDT,2.1094854830840295,-0.3534530290182416,0.941747130487004,4.631217900381619
BTCUSDT_ETHUSDT,-2.5217324172975903,0.31753931541653513,-0.0470409051965599,0.9955830377424886
BTCUSDT_ETHUSDT,2.0624302890687236,0.7999439723272288,0.8550202384848509,1.153108723209419
BTCUSDT_ETHUSDT,2.001637469960257,1.7179337327604771,1.6689231263533835,2.9460636472576573
BTCUSDT_ETHUSDT,-2.1555763600697606,0.3979740681316577,0.04238476978496042,0.08330425968916533
BTCUSDT_ETHUSDT,-2.0722721003805953,0.8797253494791704,0.6561789680409877,0.778512868224523
BTCUSDT_ETHUSDT,-2.32067958736688,1.4539823779864984,-0.34244722229542246,0.31723944640441326
BTCUSDT_ETHUSDT,-2.003440140962467,0.5455010353859375,1.4977867812801544,3.643617725361092
BTCUSDT_ETHUSDT,2.2577278169423085,0.16878625523416835,-0.549309042759881,0.832881733386873
BTCUSDT_ETHUSDT,2.083814676298326,0.5413028306375662,1.5036438459053394,1.4928003228570712
BTCUSDT_ETHUSDT,-2.227826709078495,0.8379517404483687,1.773881934921305,2.0660273796800697
BTCUSDT_ETHUSDT,-2.4143395711895406,0.1165347936113088,0.5710906512427201,2.036162620180459
BTCUSDT_ETHUSDT,2.2273821648965093,0.24175275779532912,0.4423650320991903,0.5408165787306782
BTCUSDT_ETHUSDT,2.428138163432655,0.6122663764558505,1.2048822156078443,1.3187741697748263
BTCUSDT_ETHUSDT,2.0473407900428007,-0.7137199934912748,1.1409548726775927,0.6839003513547115
BTCUSDT_ETHUSDT,2.4547268579664103,0.049343234082760645,1.5616791597717448,4.62480941696582
BTCUSDT_ETHUSDT,-2.1700825589994097,2.6369462152787118,4.361103145434064,4.650339113156738
BTCUSDT_ETHUSDT,2.4802565541573283,0.4415810661521027,1.6794854263343582,1.338099199138894
BTCUSDT_ETHUSDT,-2.176178237782096,1.1803265917420136,0.7432882243094789,1.3521332709552587
BTCUSDT_ETHUSDT,-2.361444418326446,-0.29076316873956287,2.333717092374225,3.2915513402524104
BTCUSDT_ETHUSDT,2.0115684395928204,1.0012528924021993,-0.24308016648335506,-0.10295799173388076
BTCUSDT_ETHUSDT,2.114526431326701,1.2641096140841834,0.027803545207532476,0.3741442477104897
BTCUSDT_ETHUSDT,3.1460590100037913,1.0462305372319545,0.7343594352351284,1.4462919625300723
BTCUSDT_ETHUSDT,3.7508813286770155,1.610904989808601,1.6054902862571208,2.139028836877376
BTCUSDT_ETHUSDT,2.091079699723904,-0.9115644736266604,-0.15768227052257622,0.20306418653821834
BTCUSDT_ETHUSDT,2.1245827342782184,1.6240020048833421,3.321738414753977,2.694502847950161
BTCUSDT_ETHUSDT,-2.150313373592665,1.7243291802778042,1.844139788648911,1.6042469119038887
