split,pair,tr_kappa,tr_halflife,tr_vr,tr_excess,tr_nev,oos_excess,oos_kappa,oos_nev,oos_floor,oos_obs
6,USDCUSDT_NEARUSDT,0.47978199656004106,1.4447127769063823,0.0691853471177292,1.6075374962111972,42,1.410672498366805,0.40663055222138955,21,0.9613169027508649,2.37198940111767
6,USDCUSDT_AAVEUSDT,0.5301266583954278,1.3075124021454483,0.06769737260555497,1.851382739951484,41,0.9834767018110255,0.39998941490669054,20,1.174367492173601,2.1578441939846265
6,USDCUSDT_FLOKIUSDT,0.4804298294962784,1.4427646619834098,0.06847520061519206,1.7777556807681736,40,1.4224190458208357,0.4083845216486763,21,0.9148367643039771,2.337255810124813
6,USDCUSDT_WAXPUSDT,0.48700721232196603,1.4232790870901881,0.0690744769575825,1.462625028714468,41,1.3415553828010134,0.42762943933303404,21,1.0058444075530109,2.3473997903540242
6,USDCUSDT_UNIUSDT,0.4729591214639747,1.4655541020425005,0.06888370491082317,1.648998977379257,42,1.4101916934812184,0.4197246565744608,21,0.9739079175153501,2.3840996109965684
6,USDCUSDT_ROSEUSDT,0.4787570606330452,1.4478056566798594,0.0690324304905511,1.680061253081858,42,1.3782034003509276,0.4134528173326772,21,1.0029010865299068,2.3811044868808344
6,USDCUSDT_GRTUSDT,0.4747344543523154,1.460073466767042,0.0690277187839052,1.584762242436655,42,1.3296325807257956,0.41811703460337796,21,1.05335138231961,2.3829839630454055
6,USDCUSDT_YFIUSDT,0.4721971460358295,1.4679190384334735,0.06878233280586173,1.720211254848303,42,1.4444358671267281,0.4156051823832277,21,0.9413259691411057,2.3857618362678337
6,USDCUSDT_OPUSDT,0.5007156913465627,1.384312879622129,0.06929649314750289,1.564570814845061,44,1.3368784889153922,0.41563921119257485,21,1.0420847046586093,2.3789631935740014
6,USDCUSDT_EGLDUSDT,0.4839750595461842,1.432196074752072,0.06917039548537618,1.5483018127404353,43,1.3695829277071183,0.4218425799065751,21,0.9999139726194819,2.3694969003266
6,USDCUSDT_THETAUSDT,0.4852077691211314,1.428557464806179,0.06919813672874356,1.625785337142327,42,1.38000926593166,0.4191410654277952,21,0.9961199480178999,2.37612921394956
6,USDCUSDT_ZILUSDT,0.4801555111265098,1.4435889300400369,0.06922898192543692,1.6247728769017908,44,1.3012489421214157,0.4188624652293084,21,1.0709415453313214,2.372190487452737
6,USDCUSDT_ACHUSDT,0.4736761990244056,1.4633354641579357,0.06896870254760368,1.6626536779752539,41,1.445471775221659,0.4196481320813778,21,0.9351465153213254,2.3806182905429845
6,USDCUSDT_ZRXUSDT,0.484931301528543,1.429371909742862,0.06933826730179245,1.685277063788317,44,1.4204628660780005,0.41846236337922427,21,0.9601955084136163,2.3806583744916168
6,USDCUSDT_LDOUSDT,0.47695666992867874,1.4532707565733265,0.06902797436014682,1.6994823780002501,43,1.3867639565986012,0.4163479969477921,21,0.9914878019263795,2.3782517585249807
6,USDCUSDT_MANAUSDT,0.47286239340290165,1.4658538937126901,0.06891560942829561,1.654766314160304,42,1.404659740081625,0.4141600556580807,21,0.9781599066459702,2.382819646727595
6,USDCUSDT_STORJUSDT,0.48699921330522516,1.423302464608947,0.06948604669834593,1.55561907649858,43,1.4545192476412923,0.4266782271583498,21,0.886064682248063,2.3405839298893554
6,USDCUSDT_RVNUSDT,0.4805144920189275,1.4425104592530005,0.06847497083748467,1.803337644126111,38,1.2270733860357983,0.4047082955380478,21,1.1059966888895256,2.333070074925324
6,USDCUSDT_FILUSDT,0.49132327683656074,1.4107761900125109,0.06936501543411985,1.7216560305658266,44,1.4509863951510804,0.41891824784114245,21,0.9224081313038208,2.3733945264549012
6,USDCUSDT_IOTAUSDT,0.47393996273212097,1.4625210682048435,0.06906919819099588,1.6415949562347651,42,1.397102781505997,0.41883964681578445,21,0.9850500696817127,2.3821528511877097
6,USDCUSDT_POLYXUSDT,0.4740259994239741,1.4622556176290802,0.06903049047050464,1.6837329517694313,42,1.4947238030908037,0.41789741506555705,21,0.8275238794591594,2.322247682549963
6,USDCUSDT_APEUSDT,0.4841174559110383,1.431774814348604,0.06839996654763424,1.813401878183749,41,1.3839574672721333,0.40959172481058465,21,0.9530940884835009,2.337051555755634
6,USDCUSDT_NMRUSDT,0.47711488015435044,1.4527888552453168,0.06903050182132656,1.7050337343967787,44,1.3388567423791407,0.3838267700935267,21,1.020526159487591,2.3593829018667316
6,USDCUSDT_SANDUSDT,0.4766046655692717,1.4543440940344725,0.06906454478932166,1.5725288307562129,42,1.38021678611551,0.41635851056985046,21,0.999399800420611,2.379616586536121
6,USDCUSDT_NEOUSDT,0.4828467537251589,1.4355427994748235,0.06910839998807225,1.7397990141676885,42,1.4326977286303353,0.4203420275862063,21,0.9475154314048956,2.3802131600352308
6,USDCUSDT_SUSHIUSDT,0.4743184551987481,1.4613540185137937,0.06896674604118908,1.7051689297764274,42,1.3464413681908654,0.4191034524783755,21,1.0333243263833012,2.3797656945741665
6,USDCUSDT_IMXUSDT,0.4756815038675993,1.4571665598183006,0.06903856191519378,1.529326963153031,41,1.432996105772268,0.405067876688525,21,0.9463670739761424,2.3793631797484105
6,XRPUSDT_BNBUSDT,0.0037433545300310698,185.1673879669079,0.882722788736092,0.409906409606695,31,-0.3423410976969635,0.0,18,0.9707753440405641,0.6284342463436006
6,XRPUSDT_AVAXUSDT,0.00947922902833314,73.1227379872507,0.7874452251423208,0.5075885100283632,32,0.3031390168684762,0.0016680382893713385,15,0.9841372927747536,1.2872763096432298
6,XRPUSDT_DOGEUSDT,0.01121103482427187,61.82722571330194,0.7687608767597311,0.585799386794821,30,0.49746505661910567,0.003306011370095556,16,1.0323021341226684,1.529767190741774
6,XRPUSDT_FETUSDT,0.006718465434369153,103.17046166734205,0.7543496684502022,0.26676894144491814,32,0.14751379215671934,0.012028447658703798,14,0.8710016786352301,1.0185154707919495
6,XRPUSDT_VETUSDT,0.011040773458954718,62.78067230858378,0.7604416973921709,0.36733442807626104,31,0.6009305465432007,0.010009643031290084,17,0.9373984622925757,1.5383290088357764
6,XRPUSDT_GALAUSDT,0.01217984927597775,56.90933975078293,0.7354484508102132,0.4874039697239714,33,0.411869842514314,0.010532800178086279,16,0.9919564214618305,1.4038262639761445
6,XRPUSDT_SHIBUSDT,0.009217804505846102,75.19655902013744,0.8105873714534236,0.2021499287419899,30,0.7311625730657426,0.012422462247172578,15,0.9132569949972499,1.6444195680629925
6,XRPUSDT_LTCUSDT,0.005939887383116069,116.69365694208159,0.8418873477789093,0.41040525460327515,32,0.23281354333897375,0.0032008066803163138,15,1.043823038044702,1.2766365813836758
6,XRPUSDT_ATOMUSDT,0.00909886039216395,76.17955993224076,0.6736322978024355,0.7420818303379411,33,0.36494103776786546,0.016682735247094217,16,0.9779309915269092,1.3428720292947747
6,XRPUSDT_DOTUSDT,0.008537161874387914,81.19175795874688,0.7641230286092321,0.35566529782465817,33,0.6450935454165385,0.0075124410043593435,15,1.0263827637257712,1.6714763091423097
6,XRPUSDT_XLMUSDT,0.010762014935275361,64.40682202437495,0.8237666314419037,0.5049115720978978,30,0.41087110203214317,0.0097635747261734,17,0.9887082682592869,1.39957937029143
6,XRPUSDT_HBARUSDT,0.00979957212395495,70.73239237308682,0.7902172189609765,0.16363315067243844,29,0.40067755741613975,0.011753064463189106,16,0.921280787639167,1.3219583450553067
6,XRPUSDT_ONEUSDT,0.009959167520350212,69.59890765403762,0.6765728295114036,0.3340643535462846,33,0.672479124269916,0.012328705142651334,14,1.0398892414515541,1.71236836572147
6,XRPUSDT_VTHOUSDT,0.007905288191601686,87.6814562303145,0.7157450361182266,0.12558700747804674,33,-0.04849150889535947,0.012704643617740298,17,1.120232704412794,1.0717411955174345
6,XRPUSDT_BCHUSDT,0.0034833303647700442,198.98979079628702,0.804250403984901,0.0010618979061822742,30,-0.29461130908565314,0.005931637168153415,14,1.033625061632992,0.7390137525473389
6,XRPUSDT_ALGOUSDT,0.012159903407288855,57.00268804310246,0.6447396281445759,-0.004826323439538482,32,0.3745366212209844,0.013669154726709121,16,0.9403018288825571,1.3148384501035415
6,XRPUSDT_NEARUSDT,0.013186024707207757,52.566804321324874,0.7118945077416738,0.4535607322635322,31,0.208719003958156,0.005264566315546793,15,0.9713606841562518,1.1800796881144078
6,XRPUSDT_AAVEUSDT,0.004436402590268239,156.2408204522384,0.8084897370219059,0.4236704673168248,31,0.0991534499624338,0.006132945089444071,16,0.9358926283604616,1.0350460783228954
6,XRPUSDT_FLOKIUSDT,0.008616559163863186,80.4436164573582,0.7228434917932103,0.6713920491088414,30,0.5057878035820742,0.019278413040348427,18,0.875451247076958,1.3812390506590322
6,XRPUSDT_WAXPUSDT,0.024295426069958298,28.529945454096538,0.43625473840681334,0.5111510169820583,32,0.31732194726822505,0.01544771222827514,14,0.9491143786005237,1.2664363258687488
6,XRPUSDT_UNIUSDT,0.009780301741577005,70.87175824170228,0.751592198908741,0.43704321714408545,29,0.47063207060547896,0.008618665519953038,15,1.011765034369805,1.482397104975284
6,XRPUSDT_ROSEUSDT,0.024074372542384967,28.791910540538538,0.4108193502517615,0.2994876626798666,29,0.18558397935910165,0.015274626017225524,15,0.9787826787915372,1.164366658150639
6,XRPUSDT_GRTUSDT,0.01702341713878573,40.71727637929379,0.5684864163215453,0.5279731869043487,32,0.5080097896702377,0.01808251237245278,15,0.9854187314050428,1.4934285210752805
6,XRPUSDT_YFIUSDT,0.028301422757763605,24.49160194145371,0.42485835484143886,0.7109854903919479,35,0.7870473320522208,0.034627448137144905,11,0.9540486169934533,1.741095949045674
6,XRPUSDT_OPUSDT,0.009133939720123326,75.8869887254507,0.7598448308720406,0.17212798485397562,32,0.046605065492861586,0.0068880536113654365,15,1.047366820502478,1.0939718859953396
6,XRPUSDT_EGLDUSDT,0.01826986296336614,37.939374912105855,0.47657927942699047,0.4727961416889227,33,0.10503891275978572,0.02846044765330198,17,1.1742117907670357,1.2792507035268215
6,XRPUSDT_THETAUSDT,0.011810468231680056,58.68922103364771,0.7500963888100202,0.3960780592439379,32,0.22456656116877316,0.010114037807542208,16,0.9911320830317459,1.215698644200519
6,XRPUSDT_ZILUSDT,0.022256248571090816,31.143935975818092,0.3740685397157012,0.6159819345142681,32,0.5331860663240968,0.015511077724151733,16,1.0203501585507353,1.5535362248748321
